date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:25	39922/39922	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:52:45%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_intro	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit02f9.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:26	39781/39781	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:53:32%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_title	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryitf524.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:26	39808/39808	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:55:30%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_link	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit9089.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:27	39906/39906	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:01:03%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_img	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit2a16.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:27	39870/39870	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:53:10%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_alt	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit0248.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:28	39679/39679	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:57:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_noquotes	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit37e4.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:28	39999/39999	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:50:53%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_attributes_error	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit7640.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:29	39734/39734	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:52:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryitbe80.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:29	39912/39912	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:51:52%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings_hr	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit47e8.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:30	39795/39795	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:01:00%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_headings_head	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit34a5.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:30	39806/39806	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:00:24%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs1	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryitf9c9.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:31	40119/40119	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:59:29%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs2	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit7f09.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:31	39667/39667	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:56:48%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_paragraphs	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit7d53.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:32	39923/39923	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2019:03:44%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_poem	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit36b9.html	(from https://www.w3schools.com/html/html_examples.asp)
